28995;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
28996;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
28997;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
28998;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
28999;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29000;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29001;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29002;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29003;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29004;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29005;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29006;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;185 - EMEB - JOSE PROCOPIO AMARAL - JARDIM PROGRESSO    ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;-779,8;1.2.3.1.1.02.02
29007;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29008;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29009;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29010;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;206 - EMEB LUIZA DE LIMA TEIXEIRA/ JD.IPÊ               ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;-779,8;1.2.3.1.1.02.02
29011;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29012;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29013;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29014;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29016;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29017;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29018;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29019;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29020;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29021;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;185 - EMEB - JOSE PROCOPIO AMARAL - JARDIM PROGRESSO    ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;-779,8;1.2.3.1.1.02.02
29022;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29023;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29024;29/12/2014;;0;;MICROCOMPUTADOR DESKTOP MEMO 4GB /1600 MHZ /DDR3 /HD 500 GB/ 16 MB 7200 RPM / PROC. AMD AM 3 / FX6300 / 3.5 GHZ / COM TECLADO / MOUSE /CAIXA DE SOM;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;2.129,00;0;4,7;1.2.3.1.1.02.02
29026;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIE FX0A1420051964;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29027;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434051678;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29028;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052088;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29029;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052281;14 - DEPARTAMENTO DE EDUCAÇÃO      ;206 - EMEB LUIZA DE LIMA TEIXEIRA/ JD.IPÊ               ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29030;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052283;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29031;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052106;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29032;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052294;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29033;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052296;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29034;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434051522;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29036;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052024;14 - DEPARTAMENTO DE EDUCAÇÃO      ;185 - EMEB - JOSE PROCOPIO AMARAL - JARDIM PROGRESSO    ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29038;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052305;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29039;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIE FX0A1420051967;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29040;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052289;14 - DEPARTAMENTO DE EDUCAÇÃO      ;70 - EMEB MIGUEL JORGE NICOLAU ( DER )                 ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29041;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIE FX0A1420051975;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29042;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052110;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29043;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052284;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29044;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIE FX0A1420051929;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29045;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052285;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29046;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052286;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29047;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434051553;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29048;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052065;14 - DEPARTAMENTO DE EDUCAÇÃO      ;185 - EMEB - JOSE PROCOPIO AMARAL - JARDIM PROGRESSO    ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29049;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052271;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29050;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052298;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29051;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052297;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29052;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052295;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29053;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052293;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29054;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052299;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29055;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5  SÉRIE FX0A1420051926;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29056;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 1927 SÉRIE FX0A1420051927;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29057;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052004;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29058;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052308;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
29059;29/12/2014;;0;;MONITOR LED 21,5 POLEGADAS MARCA PHILIPS MOD.223V5 SÉRIEFX0A1434052309;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;DEMARQUE & ALMEIDA COMERCIO E SERVICOS LTDA - ME ;999;450;0;262,5;1.2.3.1.1.02.02
